,AST,AST_ADJ,AST_PTS_CREATED,AST_TO_PASS_PCT,AST_TO_PASS_PCT_ADJ,FT_AST,GP,L,MIN,PASSES_MADE,PASSES_RECEIVED,PLAYER_ID,PLAYER_NAME,POTENTIAL_AST,SECONDARY_AST,TEAM_ABBREVIATION,TEAM_ID,W
0,2,4,6,0.045,0.091,0,17,14,77.0,44,50,1627773,AJ Hammons,6,2,DAL,1610612742,3
1,96,120,220,0.091,0.114,7,49,21,652.0,1055,1231,201166,Aaron Brooks,200,17,IND,1610612754,28
2,125,170,297,0.082,0.111,14,65,41,1824.0,1533,1606,203932,Aaron Gordon,249,31,ORL,1610612753,24
3,3,3,8,0.13,0.13,0,5,3,17.0,23,21,1626151,Aaron Harrison,4,0,CHA,1610612766,2
4,4,7,10,0.029,0.051,2,12,8,92.0,136,109,203940,Adreian Payne,14,1,MIN,1610612750,4
5,260,331,632,0.096,0.122,27,53,18,1735.0,2711,2472,201143,Al Horford,502,44,BOS,1610612738,35
6,56,75,136,0.055,0.074,4,60,29,873.0,1014,949,2744,Al Jefferson,107,15,IND,1610612754,31
7,84,115,211,0.059,0.081,9,45,24,1324.0,1424,992,202329,Al-Farouq Aminu,136,21,POR,1610612757,21
8,11,18,24,0.057,0.093,1,25,9,274.0,194,209,101187,Alan Anderson,16,6,LAC,1610612746,16
9,11,16,27,0.026,0.037,2,33,24,418.0,427,290,1626210,Alan Williams,28,3,PHX,1610612756,9
10,21,34,47,0.041,0.066,1,30,11,477.0,516,598,202692,Alec Burks,58,12,UTA,1610612762,19
11,28,41,68,0.043,0.063,3,55,26,826.0,649,702,203518,Alex Abrines,63,10,OKC,1610612760,29
12,35,50,81,0.029,0.041,5,60,42,1189.0,1214,828,203458,Alex Len,78,10,PHX,1610612756,18
13,9,16,22,0.017,0.031,1,28,18,410.0,516,309,201582,Alexis Ajinca,23,6,NOP,1610612740,10
14,79,106,190,0.054,0.073,11,65,36,1850.0,1462,1485,203459,Allen Crabbe,156,18,POR,1610612757,29
15,6,6,16,0.083,0.083,0,13,9,89.0,72,56,202087,Alonzo Gee,12,0,DEN,1610612743,4
16,110,152,273,0.069,0.096,8,66,25,1307.0,1586,1222,101161,Amir Johnson,207,33,BOS,1610612738,41
17,10,10,24,0.062,0.062,0,14,2,92.0,161,108,2760,Anderson Varejao,22,0,GSW,1610612744,12
18,67,104,162,0.035,0.054,3,65,33,2005.0,1940,1372,203083,Andre Drummond,146,34,DET,1610612765,32
19,214,304,503,0.106,0.151,14,63,11,1648.0,2017,1795,2738,Andre Iguodala,397,75,GSW,1610612744,52
20,61,93,152,0.036,0.055,10,66,29,2013.0,1693,1178,203460,Andre Roberson,135,23,OKC,1610612760,37
21,49,60,117,0.059,0.073,1,27,19,583.0,825,499,101106,Andrew Bogut,110,10,CLE,1610612739,8
22,165,232,410,0.08,0.113,14,59,27,1218.0,2056,2277,1626150,Andrew Harrison,393,53,MEM,1610612763,32
23,7,14,17,0.025,0.051,1,30,12,250.0,276,214,203094,Andrew Nicholson,11,6,BKN,1610612751,18
24,155,213,381,0.092,0.126,15,65,38,2415.0,1692,2553,203952,Andrew Wiggins,342,43,MIN,1610612750,27
25,11,16,29,0.035,0.052,1,22,19,243.0,310,235,203461,Anthony Bennett,23,4,BKN,1610612751,3
26,8,11,21,0.059,0.081,2,11,8,159.0,136,130,1626148,Anthony Brown,15,1,ORL,1610612753,3
27,135,190,331,0.046,0.065,13,62,38,2246.0,2927,2960,203076,Anthony Davis,258,42,NOP,1610612740,24
28,19,24,46,0.067,0.085,2,42,21,636.0,284,405,201627,Anthony Morrow,37,3,CHI,1610612741,21
29,58,88,134,0.04,0.06,3,54,33,1245.0,1458,1169,201229,Anthony Tolliver,121,27,SAC,1610612758,21
30,1,1,3,0.038,0.038,0,3,2,30.0,26,33,203462,Archie Goodwin,6,0,NOP,1610612740,1
31,2,3,5,0.041,0.061,0,8,5,28.0,49,35,202620,Arinze Onuaku,10,1,ORL,1610612753,3
32,22,31,55,0.035,0.049,3,63,31,948.0,634,520,203382,Aron Baynes,67,6,DET,1610612765,32
33,68,106,168,0.051,0.079,13,55,34,1424.0,1334,1405,201167,Arron Afflalo,155,25,SAC,1610612758,21
34,189,238,468,0.081,0.102,15,64,26,1795.0,2340,2761,203085,Austin Rivers,360,36,LAC,1610612746,38
35,95,141,235,0.064,0.095,12,43,17,1428.0,1492,1647,202340,Avery Bradley,207,35,BOS,1610612738,26
36,0,0,0,0.0,0.0,0,2,1,6.0,3,2,1626253,Axel Toupane,0,0,MIL,1610612749,1
37,0,1,1,0.0,0.167,1,3,1,10.0,6,8,1627791,Ben Bentil,0,0,DAL,1610612742,2
38,37,58,84,0.048,0.075,2,48,27,877.0,774,880,203463,Ben McLemore,83,19,SAC,1610612758,21
39,91,123,212,0.108,0.146,12,30,15,420.0,843,957,2757,Beno Udrih,172,19,DET,1610612765,15
40,61,91,146,0.028,0.041,2,66,42,1554.0,2217,1322,202687,Bismack Biyombo,143,28,ORL,1610612753,24
41,237,276,581,0.088,0.103,15,46,17,1558.0,2682,2636,201933,Blake Griffin,429,25,LAC,1610612746,29
42,6,13,15,0.035,0.076,4,25,12,173.0,171,149,1626246,Boban Marjanovic,11,3,DET,1610612765,13
43,2,4,6,0.034,0.068,0,20,5,56.0,59,85,201628,Bobby Brown,5,2,HOU,1610612745,15
44,23,29,55,0.024,0.03,2,48,28,674.0,978,732,1626171,Bobby Portis,56,5,CHI,1610612741,20
45,94,137,227,0.063,0.092,5,64,48,1711.0,1482,1856,202711,Bojan Bogdanovic,198,38,WAS,1610612764,16
46,124,163,306,0.079,0.104,20,57,22,1000.0,1573,1427,2564,Boris Diaw,236,19,UTA,1610612762,35
47,222,286,504,0.12,0.154,16,61,21,2122.0,1855,2621,203078,Bradley Beal,397,50,WAS,1610612764,40
48,6,8,15,0.041,0.054,2,12,5,173.0,148,132,201148,Brandan Wright,9,0,MEM,1610612763,7
49,20,29,52,0.038,0.055,2,43,21,486.0,528,488,101138,Brandon Bass,46,7,LAC,1610612746,22
50,133,166,321,0.06,0.075,10,66,46,1899.0,2222,2223,1627742,Brandon Ingram,265,23,LAL,1610612747,20
51,313,402,743,0.106,0.137,33,64,35,1506.0,2944,3230,201943,Brandon Jennings,636,57,WAS,1610612764,29
52,129,162,313,0.078,0.098,14,53,37,1121.0,1658,2073,202688,Brandon Knight,271,20,PHX,1610612756,16
53,25,29,56,0.061,0.071,1,30,19,595.0,410,408,201575,Brandon Rush,47,3,MIN,1610612750,11
54,39,51,93,0.082,0.107,0,30,17,276.0,476,532,203148,Brian Roberts,86,11,CHA,1610612766,13
55,7,7,17,0.065,0.065,0,9,2,54.0,108,111,1627362,Briante Weber,9,0,CHA,1610612766,7
56,0,0,0,0.0,0.0,0,1,1,3.0,3,2,1627744,Brice Johnson,0,0,LAC,1610612746,0
57,146,188,355,0.083,0.107,17,59,47,1748.0,1753,2213,201572,Brook Lopez,288,25,BKN,1610612751,12
58,3,3,7,0.15,0.15,0,7,1,21.0,20,14,203998,Bruno Caboclo,3,0,TOR,1610612761,6
59,4,11,13,0.036,0.099,2,22,5,131.0,111,129,1627854,Bryn Forbes,10,5,SAS,1610612759,17
60,86,111,201,0.068,0.088,2,66,42,1394.0,1258,1428,1627741,Buddy Hield,179,24,SAC,1610612758,24
61,92,121,228,0.087,0.115,9,52,35,878.0,1056,1072,201228,C.J. Watson,204,20,ORL,1610612753,17
62,231,318,577,0.086,0.118,20,65,36,2282.0,2686,3568,203468,CJ McCollum,471,66,POR,1610612757,29
63,37,60,86,0.036,0.059,6,59,28,1395.0,1017,1098,101139,CJ Miles,93,17,IND,1610612754,31
64,11,12,28,0.157,0.171,0,19,12,88.0,70,78,203912,CJ Wilcox,17,1,ORL,1610612753,7
65,54,75,125,0.08,0.111,4,28,15,448.0,676,790,1626166,Cameron Payne,126,17,CHI,1610612741,13
66,80,103,205,0.1,0.128,7,39,32,816.0,802,835,1627747,Caris LeVert,151,16,BKN,1610612751,7
67,190,241,452,0.082,0.104,15,65,40,2244.0,2321,2894,2546,Carmelo Anthony,366,37,NYK,1610612752,25
68,55,77,136,0.079,0.111,4,34,16,675.0,693,771,202718,Chandler Parsons,118,18,MEM,1610612763,18
69,38,73,102,0.027,0.052,9,58,21,1089.0,1409,1090,101112,Channing Frye,72,26,CLE,1610612739,37
70,15,26,34,0.064,0.111,2,12,9,133.0,235,269,1626184,Chasson Randle,32,9,NYK,1610612752,3
71,3,5,8,0.027,0.045,1,10,5,96.0,110,67,1627767,Cheick Diallo,3,1,NOP,1610612740,5
72,1,1,2,0.071,0.071,0,2,1,10.0,14,10,1627778,Chinanu Onuaku,2,0,HOU,1610612745,1
73,5,7,14,0.039,0.054,1,12,4,114.0,129,79,2365,Chris Andersen,10,1,CLE,1610612739,8
74,2,4,4,0.02,0.041,0,15,14,74.0,98,71,1626191,Chris McCullough,3,2,WAS,1610612764,1
75,419,535,975,0.143,0.182,46,45,13,1407.0,2932,3242,101108,Chris Paul,760,69,LAC,1610612746,32
76,2,5,5,0.025,0.063,0,10,6,87.0,80,56,1626174,Christian Wood,4,3,CHA,1610612766,4
77,46,75,127,0.028,0.045,3,52,17,1226.0,1667,1136,203991,Clint Capela,93,26,HOU,1610612745,35
78,71,99,172,0.08,0.112,7,46,20,1260.0,885,841,203469,Cody Zeller,162,21,CHA,1610612766,26
79,25,41,60,0.046,0.075,4,56,33,486.0,549,303,202332,Cole Aldrich,46,12,MIN,1610612750,23
80,70,97,176,0.099,0.137,9,66,25,1013.0,708,656,201147,Corey Brewer,125,17,LAL,1610612747,41
81,188,242,471,0.078,0.1,20,63,28,1507.0,2412,2585,202709,Cory Joseph,407,34,TOR,1610612761,35
82,136,187,329,0.071,0.098,13,62,38,1984.0,1908,2151,201584,Courtney Lee,262,38,NYK,1610612752,24
83,34,57,88,0.032,0.054,2,57,31,917.0,1059,687,1626245,Cristiano Felicio,80,21,CHI,1610612741,26
84,241,319,604,0.095,0.126,32,50,33,1375.0,2529,2878,1626156,D'Angelo Russell,484,46,LAL,1610612747,17
85,187,264,447,0.084,0.119,27,66,42,1341.0,2219,2655,201571,D.J. Augustin,384,49,ORL,1610612753,24
86,0,1,1,0.0,0.02,1,9,3,66.0,51,39,1627745,Damian Jones,3,0,GSW,1610612744,6
87,352,492,848,0.098,0.137,43,60,33,2165.0,3587,4528,203081,Damian Lillard,701,99,POR,1610612757,27
88,18,22,41,0.048,0.059,1,39,28,287.0,376,332,204014,Damjan Rudez,49,3,ORL,1610612753,11
89,2,3,6,0.047,0.07,0,15,5,49.0,43,30,1627849,Daniel Ochefu,3,1,WAS,1610612764,10
90,106,144,240,0.065,0.089,8,52,27,1762.0,1621,1673,201568,Danilo Gallinari,209,30,DEN,1610612743,25
91,106,151,237,0.062,0.088,11,56,11,1527.0,1717,1501,201980,Danny Green,174,34,SAS,1610612759,45
92,34,57,83,0.031,0.051,5,51,30,1283.0,1110,770,201967,Dante Cunningham,68,19,NOP,1610612740,21
93,83,119,193,0.067,0.095,20,51,20,933.0,1248,1433,203957,Dante Exum,156,17,UTA,1610612762,31
94,0,0,0,0.0,0.0,0,1,1,1.0,1,0,1627863,Danuel House,0,0,WAS,1610612764,0
95,142,192,346,0.052,0.07,16,66,42,1705.0,2752,2578,203967,Dario Saric,283,34,PHI,1610612755,24
96,40,49,98,0.059,0.072,3,37,20,586.0,682,587,201589,Darrell Arthur,62,6,DEN,1610612743,17
97,254,369,623,0.073,0.106,22,58,36,1784.0,3492,3929,201954,Darren Collison,540,93,SAC,1610612758,22
98,23,32,57,0.089,0.124,4,29,13,295.0,259,325,1626199,Darrun Hilliard,53,5,DET,1610612765,16
99,97,132,238,0.055,0.075,15,63,13,1173.0,1757,1262,101135,David Lee,188,21,SAS,1610612759,50
100,1,1,3,0.027,0.027,0,6,5,73.0,37,42,1628021,David Nwaba,4,0,LAL,1610612747,1
101,112,142,249,0.12,0.152,12,52,11,614.0,937,791,2561,David West,185,18,GSW,1610612744,41
102,39,52,92,0.052,0.069,3,53,9,623.0,755,612,202722,Davis Bertans,67,10,SAS,1610612759,44
103,77,106,186,0.029,0.04,3,66,26,2086.0,2622,1426,201599,DeAndre Jordan,150,26,LAC,1610612746,40
104,49,76,122,0.068,0.105,5,50,16,684.0,723,675,202732,DeAndre Liggins,89,22,CLE,1610612739,34
105,20,23,49,0.068,0.078,3,30,15,289.0,293,300,1627761,DeAndre' Bembry,48,0,ATL,1610612737,15
106,218,287,541,0.112,0.147,12,58,24,2063.0,1949,2995,201942,DeMar DeRozan,454,57,TOR,1610612761,34
107,297,368,723,0.093,0.115,25,63,38,2155.0,3208,3583,202326,DeMarcus Cousins,533,46,NOP,1610612740,25
108,61,80,149,0.049,0.064,5,58,25,1594.0,1248,1123,201960,DeMarre Carroll,130,14,TOR,1610612761,33
109,48,63,113,0.088,0.116,4,37,8,316.0,545,630,1627749,Dejounte Murray,80,10,SAS,1610612759,29
110,15,22,39,0.059,0.087,1,11,5,181.0,253,287,1626153,Delon Wright,40,6,TOR,1610612761,6
111,3,3,4,0.158,0.158,0,5,4,17.0,19,22,1627743,Demetrius Jackson,4,0,BOS,1610612738,1
112,405,548,965,0.11,0.148,39,65,28,2015.0,3692,4558,203471,Dennis Schroder,791,101,ATL,1610612737,37
113,38,51,96,0.073,0.098,3,41,23,595.0,518,559,1627756,Denzel Valentine,75,10,CHI,1610612741,18
114,292,373,721,0.109,0.139,24,46,30,1312.0,2677,3003,101114,Deron Williams,563,58,CLE,1610612739,16
115,52,79,128,0.034,0.052,8,47,16,1134.0,1508,1271,202324,Derrick Favors,92,20,UTA,1610612762,31
116,7,11,16,0.059,0.092,1,17,12,191.0,119,102,1627884,"Derrick Jones, Jr.",7,3,PHX,1610612756,5
117,255,356,630,0.078,0.108,16,58,34,1888.0,3286,3951,201565,Derrick Rose,548,85,NYK,1610612752,24
118,24,34,64,0.029,0.042,3,39,27,678.0,819,679,202682,Derrick Williams,52,7,CLE,1610612739,12
119,205,280,507,0.104,0.141,33,64,43,2211.0,1980,3026,1626164,Devin Booker,397,42,PHX,1610612756,21
120,100,120,240,0.105,0.126,12,47,24,788.0,951,1061,2734,Devin Harris,180,8,DAL,1610612742,23
121,35,49,80,0.032,0.045,1,58,13,1023.0,1101,658,203473,Dewayne Dedmon,73,12,SAS,1610612759,45
122,2,2,4,0.013,0.013,0,28,10,190.0,159,103,1627738,Deyonta Davis,7,0,MEM,1610612763,18
123,0,0,0,0.0,0.0,0,7,1,24.0,19,19,1627754,Diamond Stone,0,0,LAC,1610612746,6
124,194,238,493,0.119,0.146,14,44,19,1343.0,1630,2088,203079,Dion Waiters,355,29,MIA,1610612748,25
125,60,81,153,0.05,0.068,3,38,20,1023.0,1193,1133,1717,Dirk Nowitzki,110,18,DAL,1610612742,18
126,69,90,173,0.04,0.053,4,66,29,1374.0,1706,1368,1627734,Domantas Sabonis,137,17,OKC,1610612760,37
127,26,40,65,0.042,0.065,3,25,15,367.0,612,463,202700,Donatas Motiejunas,61,9,NOP,1610612740,10
128,51,78,139,0.044,0.067,10,63,36,1307.0,1169,940,1627827,Dorian Finney-Smith,110,17,DAL,1610612742,27
129,53,77,130,0.056,0.082,7,53,26,1293.0,939,1044,203926,Doug McDermott,99,17,OKC,1610612760,27
130,16,25,34,0.03,0.046,1,36,26,453.0,542,401,1627733,Dragan Bender,26,8,PHX,1610612756,10
131,443,562,1058,0.115,0.146,36,62,13,2043.0,3859,3030,203110,Draymond Green,782,84,GSW,1610612744,49
132,78,113,179,0.032,0.046,6,60,28,1770.0,2464,1547,2730,Dwight Howard,146,30,ATL,1610612737,32
133,44,57,110,0.037,0.048,1,62,37,1075.0,1198,784,203939,Dwight Powell,104,12,DAL,1610612742,25
134,211,268,491,0.113,0.144,22,55,29,1669.0,1863,2540,2548,Dwyane Wade,394,34,CHI,1610612741,26
135,131,166,316,0.101,0.128,19,59,35,1475.0,1295,1528,202734,E'Twaun Moore,246,17,NOP,1610612740,24
136,26,51,66,0.03,0.058,6,46,27,789.0,874,523,202334,Ed Davis,60,18,POR,1610612757,19
137,0,1,0,0.0,0.333,0,1,0,4.0,3,2,204002,Edy Tavares,0,1,ATL,1610612737,1
138,397,526,921,0.111,0.147,41,67,43,1950.0,3580,4098,203901,Elfrid Payton,846,88,ORL,1610612753,24
139,181,248,408,0.086,0.118,16,46,26,1246.0,2098,2486,1626144,Emmanuel Mudiay,340,51,DEN,1610612743,20
140,58,80,151,0.05,0.069,9,56,23,1215.0,1157,1129,202683,Enes Kanter,128,13,OKC,1610612760,33
141,403,535,972,0.101,0.134,49,64,43,2110.0,3998,4668,202339,Eric Bledsoe,785,82,PHX,1610612756,21
142,161,195,395,0.115,0.139,14,61,19,1861.0,1405,1917,201569,Eric Gordon,308,21,HOU,1610612745,42
143,111,144,264,0.044,0.057,13,66,37,1732.0,2508,2310,101141,Ersan Ilyasova,194,21,ATL,1610612737,29
144,175,228,403,0.113,0.147,17,54,35,1805.0,1549,2060,203095,Evan Fournier,347,37,ORL,1610612753,19
145,169,211,393,0.1,0.125,16,50,27,1311.0,1691,1678,202323,Evan Turner,330,26,POR,1610612757,23
146,124,162,305,0.055,0.072,13,59,35,1524.0,2252,1982,1626163,Frank Kaminsky,230,26,CHA,1610612766,24
147,21,27,46,0.079,0.102,1,25,10,188.0,265,324,1627832,Fred VanVleet,40,5,TOR,1610612761,15
148,125,163,286,0.077,0.101,11,53,34,1399.0,1618,1626,202066,Garrett Temple,235,27,SAC,1610612758,19
149,97,127,238,0.112,0.147,8,41,21,1214.0,865,1121,203914,Gary Harris,170,23,DEN,1610612743,20
150,1,2,3,0.037,0.074,0,2,1,18.0,27,32,202390,Gary Neal,5,1,ATL,1610612737,1
151,163,232,396,0.074,0.106,15,39,12,1230.0,2188,2562,201588,George Hill,300,54,UTA,1610612762,27
152,5,6,11,0.041,0.049,0,21,10,87.0,122,103,1627777,Georges Niang,12,1,IND,1610612754,11
153,0,1,0,0.0,0.038,0,7,6,27.0,26,17,1627834,Georgios Papagiannis,1,1,SAC,1610612758,1
154,29,36,71,0.085,0.106,3,38,12,440.0,340,401,101123,Gerald Green,49,4,BOS,1610612738,26
155,94,116,236,0.081,0.1,4,58,37,1394.0,1162,1366,201945,Gerald Henderson,197,18,PHI,1610612755,21
156,352,453,867,0.098,0.126,28,64,32,2282.0,3598,3720,203507,Giannis Antetokounmpo,666,75,MIL,1610612749,32
157,47,66,114,0.044,0.062,3,63,30,1339.0,1060,904,203922,Glenn Robinson III,95,16,IND,1610612754,33
