,GAME_ID,EVENTNUM,PERIOD,PCTIMESTRING,HOMEDESCRIPTION,NEUTRALDESCRIPTION,VISITORDESCRIPTION,PLAYER1_ID,PLAYER1_NAME,PLAYER1_TEAM_ID,PLAYER2_ID,PLAYER2_NAME,PLAYER2_TEAM_ID,PLAYER3_ID,PLAYER3_NAME,PLAYER3_TEAM_ID,ACTION_TYPE,EVENT_TYPE,GAME_EVENT_ID,LOC_X,LOC_Y,SHOT_DISTANCE,SHOT_MADE_FLAG,SHOT_TYPE,SHOT_ZONE_AREA,SHOT_ZONE_BASIC,SHOT_ZONE_RANGE
75,21200778,243,3,10:43,Lee 15' Pullup Jump Shot (7 PTS),,,201584,Courtney Lee,1610612738.0,0,,,0,,,Pullup Jump shot,Made Shot,243,83,123,14,1,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.
76,21200778,247,3,10:27,,,MISS Boozer 12' Jump Shot,2430,Carlos Boozer,1610612741.0,0,,,0,,,Jump Shot,Missed Shot,247,121,20,12,0,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.
77,21200778,250,3,9:59,Bass BLOCK (1 BLK),,MISS Noah 8' Jump Shot,201149,Joakim Noah,1610612741.0,0,,,101138,Brandon Bass,1610612738.0,Jump Shot,Missed Shot,250,-81,4,8,0,2PT Field Goal,Left Side(L),Mid-Range,8-16 ft.
78,21200778,252,3,9:55,,,MISS Hamilton 15' Jump Shot,1888,Richard Hamilton,1610612741.0,0,,,0,,,Jump Shot,Missed Shot,252,-150,15,15,0,2PT Field Goal,Left Side(L),Mid-Range,8-16 ft.
79,21200778,254,3,9:41,MISS Pierce 26' 3PT Jump Shot,,,1718,Paul Pierce,1610612738.0,0,,,0,,,Jump Shot,Missed Shot,254,-84,246,25,0,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.
80,21200778,256,3,9:29,,,MISS Noah 2' Driving Layup,201149,Joakim Noah,1610612741.0,0,,,0,,,Driving Layup Shot,Missed Shot,256,6,15,1,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.
81,21200778,258,3,9:18,MISS Green  3PT Jump Shot,,,201145,Jeff Green,1610612738.0,0,,,0,,,Jump Shot,Missed Shot,258,226,47,23,0,3PT Field Goal,Right Side(R),Right Corner 3,24+ ft.
82,21200778,260,3,9:03,,,MISS Noah 10' Jump Shot,201149,Joakim Noah,1610612741.0,0,,,0,,,Jump Shot,Missed Shot,260,-103,9,10,0,2PT Field Goal,Left Side(L),Mid-Range,8-16 ft.
83,21200778,262,3,8:56,MISS Lee 1' Layup,,,201584,Courtney Lee,1610612738.0,0,,,0,,,Layup Shot,Missed Shot,262,0,9,0,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.
84,21200778,264,3,8:54,Garnett 2' Putback Slam Dunk (4 PTS),,,708,Kevin Garnett,1610612738.0,0,,,0,,,Putback Slam Dunk Shot,Made Shot,264,-19,15,2,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.
85,21200778,266,3,8:08,MISS Green 25' 3PT Jump Shot,,,201145,Jeff Green,1610612738.0,0,,,0,,,Jump Shot,Missed Shot,266,-131,213,25,0,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.
86,21200778,269,3,7:48,MISS Pierce 16' Jump Shot,,,1718,Paul Pierce,1610612738.0,0,,,0,,,Jump Shot,Missed Shot,269,-78,135,15,0,2PT Field Goal,Left Side(L),In The Paint (Non-RA),8-16 ft.
87,21200778,271,3,7:28,,,MISS Hamilton 18' Jump Shot,1888,Richard Hamilton,1610612741.0,0,,,0,,,Jump Shot,Missed Shot,271,-179,36,18,0,2PT Field Goal,Left Side(L),Mid-Range,16-24 ft.
88,21200778,274,3,7:15,MISS Bass 12' Jump Shot,,,101138,Brandon Bass,1610612738.0,0,,,0,,,Jump Shot,Missed Shot,274,121,12,12,0,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.
89,21200778,276,3,7:14,MISS Garnett 1' Tip Shot,,,708,Kevin Garnett,1610612738.0,0,,,0,,,Tip Shot,Missed Shot,276,-4,-6,0,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.
90,21200778,278,3,6:53,,,MISS Noah 10' Hook Shot,201149,Joakim Noah,1610612741.0,0,,,0,,,Hook Shot,Missed Shot,278,-97,28,10,0,2PT Field Goal,Left Side(L),Mid-Range,8-16 ft.
91,21200778,280,3,6:44,MISS Pierce 19' Jump Shot,,,1718,Paul Pierce,1610612738.0,0,,,0,,,Jump Shot,Missed Shot,280,-90,170,19,0,2PT Field Goal,Left Side Center(LC),Mid-Range,16-24 ft.
92,21200778,282,3,6:35,MISS Bass 14' Jump Shot,,Noah BLOCK (1 BLK),101138,Brandon Bass,1610612738.0,0,,,201149,Joakim Noah,1610612741.0,Jump Shot,Missed Shot,282,-141,33,14,0,2PT Field Goal,Left Side(L),Mid-Range,8-16 ft.
93,21200778,284,3,6:28,,,MISS Boozer 1' Layup,2430,Carlos Boozer,1610612741.0,0,,,0,,,Layup Shot,Missed Shot,284,-13,7,1,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.
94,21200778,294,3,6:01,,,Boozer 1' Driving Dunk (9 PTS) (Robinson 2 AST),2430,Carlos Boozer,1610612741.0,101126,Nate Robinson,1610612741.0,0,,,Driving Dunk Shot,Made Shot,294,-7,9,1,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.
95,21200778,296,3,5:39,Bass 11' Turnaround Fadeaway (8 PTS),,,101138,Brandon Bass,1610612738.0,0,,,0,,,Turnaround Fadeaway shot,Made Shot,296,108,9,10,1,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.
96,21200778,297,3,5:14,,,MISS Hamilton 21' Jump Shot,1888,Richard Hamilton,1610612741.0,0,,,0,,,Jump Shot,Missed Shot,297,-13,205,20,0,2PT Field Goal,Center(C),Mid-Range,16-24 ft.
97,21200778,299,3,4:55,MISS Bass 13' Jump Shot,,,101138,Brandon Bass,1610612738.0,0,,,0,,,Jump Shot,Missed Shot,299,133,12,13,0,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.
98,21200778,301,3,4:38,,,Deng 11' Pullup Jump Shot (4 PTS) (Robinson 3 AST),2736,Luol Deng,1610612741.0,101126,Nate Robinson,1610612741.0,0,,,Pullup Jump shot,Made Shot,301,58,88,10,1,2PT Field Goal,Right Side(R),In The Paint (Non-RA),8-16 ft.
99,21200778,302,3,4:08,MISS Green  3PT Step Back Jump Shot,,,201145,Jeff Green,1610612738.0,0,,,0,,,Step Back Jump shot,Missed Shot,302,-226,60,23,0,3PT Field Goal,Left Side(L),Left Corner 3,24+ ft.
100,21200778,304,3,4:02,,,Robinson 16' Pullup Jump Shot (5 PTS),101126,Nate Robinson,1610612741.0,0,,,0,,,Pullup Jump shot,Made Shot,304,-120,105,15,1,2PT Field Goal,Left Side(L),Mid-Range,8-16 ft.
101,21200778,308,3,3:22,,,Noah 1' Driving Dunk (4 PTS) (Robinson 4 AST),201149,Joakim Noah,1610612741.0,101126,Nate Robinson,1610612741.0,0,,,Driving Dunk Shot,Made Shot,308,-5,9,1,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.
102,21200778,315,3,3:00,MISS Collins 15' Jump Shot,,,2215,Jason Collins,1610612738.0,0,,,0,,,Jump Shot,Missed Shot,315,138,45,14,0,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.
103,21200778,317,3,2:44,Green BLOCK (1 BLK),,MISS Boozer 1' Layup,2430,Carlos Boozer,1610612741.0,0,,,201145,Jeff Green,1610612738.0,Layup Shot,Missed Shot,317,-8,1,0,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.
104,21200778,319,3,2:33,MISS Bass 18' Jump Shot,,Deng BLOCK (1 BLK),101138,Brandon Bass,1610612738.0,0,,,2736,Luol Deng,1610612741.0,Jump Shot,Missed Shot,319,-172,45,17,0,2PT Field Goal,Left Side(L),Mid-Range,16-24 ft.
105,21200778,321,3,2:19,,,MISS Robinson 31' 3PT Jump Shot,101126,Nate Robinson,1610612741.0,0,,,0,,,Jump Shot,Missed Shot,321,-166,257,30,0,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.
106,21200778,323,3,2:04,MISS Pierce 1' Driving Layup,,Noah BLOCK (2 BLK),1718,Paul Pierce,1610612738.0,0,,,201149,Joakim Noah,1610612741.0,Driving Layup Shot,Missed Shot,323,-7,11,1,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.
107,21200778,325,3,1:58,,,MISS Robinson 1' Layup,101126,Nate Robinson,1610612741.0,0,,,0,,,Layup Shot,Missed Shot,325,6,7,0,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.
108,21200778,327,3,1:52,MISS Pierce 25' 3PT Jump Shot,,,1718,Paul Pierce,1610612738.0,0,,,0,,,Jump Shot,Missed Shot,327,-152,203,25,0,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.
109,21200778,336,3,1:25,,,MISS Hamilton 24' 3PT Jump Shot,1888,Richard Hamilton,1610612741.0,0,,,0,,,Jump Shot,Missed Shot,336,168,178,24,0,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.
110,21200778,338,3,1:22,,,Deng 1' Layup (6 PTS),2736,Luol Deng,1610612741.0,0,,,0,,,Layup Shot,Made Shot,338,7,1,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.
111,21200778,340,3,0:52,Terry 10' Running Jump Shot (7 PTS) (Pierce 5 AST),,,1891,Jason Terry,1610612738.0,1718,Paul Pierce,1610612738.0,0,,,Running Jump Shot,Made Shot,340,-5,99,9,1,2PT Field Goal,Center(C),In The Paint (Non-RA),8-16 ft.
112,21200778,343,3,0:29,MISS Pierce 15' Jump Shot,,,1718,Paul Pierce,1610612738.0,0,,,0,,,Jump Shot,Missed Shot,343,-130,75,15,0,2PT Field Goal,Left Side(L),Mid-Range,8-16 ft.
113,21200778,345,3,0:05,,,MISS Teague 26' 3PT Jump Shot,203104,Marquis Teague,1610612741.0,0,,,0,,,Jump Shot,Missed Shot,345,-190,184,26,0,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.
114,21200778,347,3,0:00,MISS Green 26' 3PT Jump Shot,,,201145,Jeff Green,1610612738.0,0,,,0,,,Jump Shot,Missed Shot,347,212,142,25,0,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.
115,21200778,353,4,11:44,Garnett 17' Jump Shot (6 PTS) (Bass 1 AST),,,708,Kevin Garnett,1610612738.0,101138,Brandon Bass,1610612738.0,0,,,Jump Shot,Made Shot,353,-161,66,17,1,2PT Field Goal,Left Side(L),Mid-Range,16-24 ft.
116,21200778,354,4,11:18,,,Belinelli 27' 3PT Jump Shot (10 PTS),201158,Marco Belinelli,1610612741.0,0,,,0,,,Jump Shot,Made Shot,354,-175,206,27,1,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.
117,21200778,360,4,10:36,,,MISS Teague 2' Layup,203104,Marquis Teague,1610612741.0,0,,,0,,,Layup Shot,Missed Shot,360,18,4,1,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.
118,21200778,362,4,10:35,,,Noah 2' Tip Shot (6 PTS),201149,Joakim Noah,1610612741.0,0,,,0,,,Tip Shot,Made Shot,362,7,15,1,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.
119,21200778,363,4,10:20,MISS Bradley  3PT Jump Shot,,,202340,Avery Bradley,1610612738.0,0,,,0,,,Jump Shot,Missed Shot,363,228,19,22,0,3PT Field Goal,Right Side(R),Right Corner 3,24+ ft.
120,21200778,366,4,9:58,Bass 1' Dunk (12 PTS),,,101138,Brandon Bass,1610612738.0,0,,,0,,,Dunk Shot,Made Shot,366,-8,7,1,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.
121,21200778,368,4,9:39,,,MISS Deng 22' Jump Shot,2736,Luol Deng,1610612741.0,0,,,0,,,Jump Shot,Missed Shot,368,-210,60,21,0,2PT Field Goal,Left Side(L),Mid-Range,16-24 ft.
122,21200778,370,4,9:23,Bass 19' Jump Shot (14 PTS) (Terry 1 AST),,,101138,Brandon Bass,1610612738.0,1891,Jason Terry,1610612738.0,0,,,Jump Shot,Made Shot,370,-101,157,18,1,2PT Field Goal,Left Side Center(LC),Mid-Range,16-24 ft.
123,21200778,375,4,8:59,,,MISS Butler  3PT Jump Shot,202710,Jimmy Butler,1610612741.0,0,,,0,,,Jump Shot,Missed Shot,375,-231,28,23,0,3PT Field Goal,Left Side(L),Left Corner 3,24+ ft.
124,21200778,378,4,8:38,MISS Terry 26' 3PT Jump Shot,,,1891,Jason Terry,1610612738.0,0,,,0,,,Jump Shot,Missed Shot,378,-109,233,25,0,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.
125,21200778,380,4,8:33,Green BLOCK (2 BLK),,MISS Butler 2' Running Layup,202710,Jimmy Butler,1610612741.0,0,,,201145,Jeff Green,1610612738.0,Running Layup Shot,Missed Shot,380,-19,0,1,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.
126,21200778,382,4,8:09,Garnett 18' Step Back Jump Shot (8 PTS) (Green 2 AST),,,708,Kevin Garnett,1610612738.0,201145,Jeff Green,1610612738.0,0,,,Step Back Jump shot,Made Shot,382,24,175,17,1,2PT Field Goal,Center(C),Mid-Range,16-24 ft.
127,21200778,383,4,7:41,,,MISS Belinelli 14' Jump Shot,201158,Marco Belinelli,1610612741.0,0,,,0,,,Jump Shot,Missed Shot,383,108,82,13,0,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.
128,21200778,385,4,7:35,Bradley  Driving Finger Roll Layup (10 PTS) (Terry 2 AST),,,202340,Avery Bradley,1610612738.0,1891,Jason Terry,1610612738.0,0,,,Driving Finger Roll Layup Shot,Made Shot,385,2,1,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.
129,21200778,388,4,6:54,MISS Bradley 2' Driving Finger Roll Layup,,,202340,Avery Bradley,1610612738.0,0,,,0,,,Driving Finger Roll Layup Shot,Missed Shot,388,9,17,1,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.
130,21200778,390,4,6:35,,,MISS Boozer 8' Running Jump Shot,2430,Carlos Boozer,1610612741.0,0,,,0,,,Running Jump Shot,Missed Shot,390,-62,52,8,0,2PT Field Goal,Left Side(L),In The Paint (Non-RA),8-16 ft.
131,21200778,395,4,6:06,,,MISS Belinelli 25' 3PT Jump Shot,201158,Marco Belinelli,1610612741.0,0,,,0,,,Jump Shot,Missed Shot,395,-210,135,24,0,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.
132,21200778,399,4,5:47,Terry 3' Running Jump Shot (9 PTS) (Garnett 2 AST),,,1891,Jason Terry,1610612738.0,708,Kevin Garnett,1610612738.0,0,,,Running Jump Shot,Made Shot,399,2,30,3,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.
133,21200778,404,4,5:17,Green 1' Reverse Slam Dunk (8 PTS) (Garnett 3 AST),,,201145,Jeff Green,1610612738.0,708,Kevin Garnett,1610612738.0,0,,,Reverse Slam Dunk Shot,Made Shot,404,4,6,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.
134,21200778,407,4,4:50,,,Butler  Layup (9 PTS) (Robinson 5 AST),202710,Jimmy Butler,1610612741.0,101126,Nate Robinson,1610612741.0,0,,,Layup Shot,Made Shot,407,-2,4,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.
135,21200778,419,4,3:57,Terry 24' 3PT Jump Shot (12 PTS),,,1891,Jason Terry,1610612738.0,0,,,0,,,Jump Shot,Made Shot,419,174,170,24,1,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.
136,21200778,421,4,3:41,,,MISS Deng 24' 3PT Jump Shot,2736,Luol Deng,1610612741.0,0,,,0,,,Jump Shot,Missed Shot,421,140,198,24,0,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.
137,21200778,423,4,3:36,,,MISS Butler 24' 3PT Jump Shot,202710,Jimmy Butler,1610612741.0,0,,,0,,,Jump Shot,Missed Shot,423,-235,52,24,0,3PT Field Goal,Left Side(L),Left Corner 3,24+ ft.
138,21200778,435,4,3:03,Pierce 25' 3PT Jump Shot (6 PTS) (Terry 3 AST),,,1718,Paul Pierce,1610612738.0,1891,Jason Terry,1610612738.0,0,,,Jump Shot,Made Shot,435,135,208,24,1,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.
139,21200778,441,4,2:24,Garnett 8' Turnaround Bank Shot (10 PTS) (Pierce 6 AST),,,708,Kevin Garnett,1610612738.0,1718,Paul Pierce,1610612738.0,0,,,Turnaround Bank shot,Made Shot,441,-11,78,7,1,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.
140,21200778,444,4,1:37,MISS Terry 26' 3PT Jump Shot,,,1891,Jason Terry,1610612738.0,0,,,0,,,Jump Shot,Missed Shot,444,4,257,25,0,3PT Field Goal,Center(C),Above the Break 3,24+ ft.
141,21200778,450,4,1:20,,,MISS Robinson 26' 3PT Jump Shot,101126,Nate Robinson,1610612741.0,0,,,0,,,Jump Shot,Missed Shot,450,84,246,25,0,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.
142,21200778,455,4,1:03,MISS Garnett 5' Hook Shot,,,708,Kevin Garnett,1610612738.0,0,,,0,,,Hook Shot,Missed Shot,455,48,23,5,0,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.
143,21200778,458,4,0:49,,,Deng 5' Hook Shot (8 PTS) (Robinson 6 AST),2736,Luol Deng,1610612741.0,101126,Nate Robinson,1610612741.0,0,,,Hook Shot,Made Shot,458,-34,39,5,1,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.
144,21200778,468,4,0:44,,,Belinelli 3' Driving Finger Roll Layup (12 PTS),201158,Marco Belinelli,1610612741.0,0,,,0,,,Driving Finger Roll Layup Shot,Made Shot,468,-27,9,2,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.
145,21200778,469,4,0:19,Garnett 14' Jump Shot (12 PTS) (Bass 2 AST),,,708,Kevin Garnett,1610612738.0,101138,Brandon Bass,1610612738.0,0,,,Jump Shot,Made Shot,469,-139,15,13,1,2PT Field Goal,Left Side(L),Mid-Range,8-16 ft.
146,21200778,472,4,0:11,,,MISS Robinson 24' 3PT Jump Shot,101126,Nate Robinson,1610612741.0,0,,,0,,,Jump Shot,Missed Shot,472,34,242,24,0,3PT Field Goal,Center(C),Above the Break 3,24+ ft.
147,21200778,474,4,0:10,,,Boozer 1' Running Tip Shot (11 PTS),2430,Carlos Boozer,1610612741.0,0,,,0,,,Running Tip Shot,Made Shot,474,7,4,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.
148,21200778,496,4,0:02,Terry BLOCK (1 BLK),,MISS Belinelli 29' 3PT Jump Shot,201158,Marco Belinelli,1610612741.0,0,,,1891,Jason Terry,1610612738.0,Jump Shot,Missed Shot,496,-111,271,29,0,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.
149,21200778,498,4,0:00,,,MISS Gibson 27' 3PT Jump Shot,201959,Taj Gibson,1610612741.0,0,,,0,,,Jump Shot,Missed Shot,498,-114,250,27,0,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.
